symbol,date,open,high,low,close,volume
FEED,2026-03-17,1.72,1.79,1.2201,1.47,587093.0
FEED,2026-03-18,1.45,1.5,1.29,1.35,133088.0
FEED,2026-03-19,1.33,1.33,1.05,1.21,301947.0
FEED,2026-03-20,1.22,1.24,1.17,1.2,104146.0
FEED,2026-03-23,1.2,1.44,1.2,1.43,179140.0
FEED,2026-03-24,2.2,2.53,1.88,2.26,88499240.0
FEED,2026-03-25,2.67,2.8999,2.4201,2.64,16125399.0
FEED,2026-03-26,2.61,2.62,2.08,2.3,2078053.0
FEED,2026-03-27,2.17,2.69,2.17,2.43,2226302.0
FEED,2026-03-30,2.42,2.67,2.32,2.46,844577.0
FEED,2026-03-31,2.37,2.54,2.35,2.38,360140.0
FEED,2026-04-01,2.33,2.36,1.98,2.07,420246.0
FEED,2026-04-02,2.09,2.1,1.8201,1.96,315261.0
FEED,2026-04-06,1.95,1.97,1.77,1.82,174197.0
FEED,2026-04-07,1.8,1.8499,1.77,1.82,104400.0
FEED,2026-04-08,1.82,1.89,1.8,1.84,71752.0
FEED,2026-04-09,1.8,1.81,1.68,1.75,115158.0
FEED,2026-04-10,1.74,1.75,1.61,1.66,122316.0
FEED,2026-04-13,1.63,1.68,1.54,1.66,127570.0
FEED,2026-04-14,1.63,1.66,1.57,1.57,110757.0
FEED,2026-04-15,1.59,1.8,1.52,1.73,375943.0
FEED,2026-04-16,1.63,1.69,1.55,1.5901,144592.0
ZSPC,2026-02-11,0.3467,0.3467,0.2947,0.3071,610518.0
ZSPC,2026-02-12,0.3003,0.3085,0.2412,0.2531,1107939.0
ZSPC,2026-02-13,0.269,0.269,0.2467,0.264,286623.0
ZSPC,2026-02-17,0.277,0.31,0.2671,0.29,739063.0
ZSPC,2026-02-18,0.2871,0.3044,0.2595,0.2933,255251.0
ZSPC,2026-02-19,0.2904,0.2904,0.2701,0.2752,237446.0
ZSPC,2026-02-20,0.2949,0.2949,0.265,0.2777,187363.0
ZSPC,2026-02-23,0.277,0.2774,0.2543,0.2688,280964.0
ZSPC,2026-02-24,0.2635,0.2999,0.2635,0.2906,353142.0
ZSPC,2026-02-25,0.2848,0.2896,0.2659,0.2845,169191.0
ZSPC,2026-02-26,0.2888,0.2888,0.27,0.2772,166139.0
ZSPC,2026-02-27,0.277,0.2771,0.2601,0.2639,199231.0
ZSPC,2026-03-02,0.2433,0.2637,0.2433,0.2559,375613.0
ZSPC,2026-03-03,0.2615,0.267,0.245,0.2477,456027.0
ZSPC,2026-03-04,0.25,0.2557,0.236,0.2477,288561.0
ZSPC,2026-03-05,0.2479,0.2578,0.24,0.2555,395781.0
ZSPC,2026-03-06,0.2437,0.259,0.23,0.2397,585821.0
ZSPC,2026-03-09,0.2356,0.2357,0.2202,0.2284,634741.0
ZSPC,2026-03-10,0.2347,0.2347,0.205,0.2194,827481.0
ZSPC,2026-03-11,0.2308,0.2308,0.2106,0.2131,302044.0
ZSPC,2026-03-12,0.215,0.2289,0.1913,0.1921,593190.0
ZSPC,2026-03-13,0.198,0.2499,0.185,0.2269,3222297.0
ZSPC,2026-03-16,0.1618,0.1698,0.1425,0.1558,3944590.0
ZSPC,2026-03-17,0.1559,0.1614,0.145,0.1562,1356646.0
ZSPC,2026-03-18,0.1595,0.1595,0.14,0.147,1597240.0
ZSPC,2026-03-19,0.1438,0.1498,0.1314,0.1422,1321473.0
ZSPC,2026-03-20,0.1385,0.1494,0.1355,0.1443,767965.0
ZSPC,2026-03-23,0.1495,0.158,0.1373,0.1564,762473.0
ZSPC,2026-03-24,0.1533,0.1533,0.14,0.146,529026.0
ZSPC,2026-03-25,0.145,0.1512,0.14,0.1401,627967.0
ZSPC,2026-03-26,0.1402,0.1539,0.1366,0.14,1036972.0
ZSPC,2026-03-27,0.1414,0.1414,0.1228,0.1228,1498802.0
ZSPC,2026-03-30,0.132,0.132,0.1022,0.1131,1850052.0
ZSPC,2026-03-31,0.1097,0.1212,0.1064,0.1135,1262967.0
ZSPC,2026-04-01,0.1176,0.1212,0.107,0.1108,1258044.0
ZSPC,2026-04-02,0.109,0.11,0.0976,0.102,917814.0
ZSPC,2026-04-06,0.111,0.1265,0.0831,0.0894,54621128.0
ZSPC,2026-04-07,0.0817,0.114,0.07,0.103,42836444.0
ZSPC,2026-04-08,0.0872,0.098,0.077,0.0914,20095345.0
ZSPC,2026-04-09,0.0845,0.0881,0.0732,0.0771,16598754.0
ZSPC,2026-04-10,0.0789,0.079,0.0688,0.0737,29469304.0
ZSPC,2026-04-13,0.0702,0.0778,0.0676,0.0767,17914886.0
ZSPC,2026-04-14,0.07,0.0817,0.0689,0.08,23547939.0
ZSPC,2026-04-15,0.073,0.0759,0.0666,0.0717,21807896.0
ZSPC,2026-04-16,0.089,0.125,0.086,0.0931,354868622.0
YMT,2026-02-11,1.23,1.26,1.02,1.05,701339.0
YMT,2026-02-12,1.02,1.19,0.8506,0.8823,751587.0
YMT,2026-02-13,0.8624,1.19,0.8624,1.09,435442.0
YMT,2026-02-17,1.03,1.238,1.02,1.13,228627.0
YMT,2026-02-18,1.17,1.2199,0.934,0.934,48102.0
YMT,2026-02-19,0.94,1.06,0.934,0.934,52285.0
YMT,2026-02-20,0.8815,1.0599,0.8411,0.86,156542.0
YMT,2026-02-23,0.9,0.9595,0.86,0.87,227527.0
YMT,2026-02-24,0.854,0.87,0.6293,0.6301,254819.0
YMT,2026-02-25,0.6801,0.78,0.55,0.6286,505099.0
YMT,2026-02-26,0.6226,0.68,0.6001,0.6001,54004.0
YMT,2026-02-27,0.61,0.6613,0.5332,0.5534,233000.0
YMT,2026-03-02,0.5534,0.6,0.5534,0.5873,167839.0
YMT,2026-03-03,0.59,0.5985,0.5502,0.5706,40958.0
YMT,2026-03-04,0.5706,0.6048,0.56,0.5674,98457.0
YMT,2026-03-05,0.6095,0.6289,0.5613,0.5613,53285.0
YMT,2026-03-06,0.57,0.607,0.5274,0.554,67037.0
YMT,2026-03-09,0.57,0.7297,0.57,0.64,316104.0
YMT,2026-03-10,0.64,0.7178,0.55,0.5622,177009.0
YMT,2026-03-11,0.5622,0.5958,0.5305,0.5454,103827.0
YMT,2026-03-12,0.545,0.545,0.41,0.448,186178.0
YMT,2026-03-13,0.4493,0.4825,0.4183,0.44,75619.0
YMT,2026-03-16,0.44,0.5632,0.44,0.4436,186729.0
YMT,2026-03-17,0.4501,0.5,0.44,0.453,169580.0
YMT,2026-03-18,0.4528,0.5,0.4138,0.4138,138827.0
YMT,2026-03-19,0.422,0.4428,0.33,0.3497,220884.0
YMT,2026-03-20,0.35,0.3649,0.301,0.3021,225089.0
YMT,2026-03-23,0.3029,0.3549,0.2805,0.3001,313499.0
YMT,2026-03-24,0.3413,0.437,0.304,0.3299,38276826.0
YMT,2026-03-25,0.2944,0.2944,0.2,0.2118,2255969.0
YMT,2026-03-26,0.2067,0.23,0.1954,0.215,1123116.0
YMT,2026-03-27,0.2027,0.2149,0.161,0.1749,1596368.0
YMT,2026-03-30,0.1784,0.1784,0.1501,0.1652,912916.0
YMT,2026-03-31,0.1635,0.1778,0.1629,0.1715,526765.0
YMT,2026-04-01,0.1749,0.179,0.1646,0.1694,727739.0
YMT,2026-04-02,0.1677,0.171,0.16,0.1671,978354.0
YMT,2026-04-06,0.161,0.1694,0.1546,0.1645,735761.0
YMT,2026-04-07,0.168,0.2,0.1672,0.1812,2775381.0
YMT,2026-04-08,0.185,0.1899,0.167,0.1762,1259210.0
YMT,2026-04-09,0.211,0.3481,0.191,0.2116,186952876.0
YMT,2026-04-10,0.196,0.24,0.19,0.22,5423466.0
YMT,2026-04-13,0.2053,0.2349,0.2053,0.2234,2879523.0
YMT,2026-04-14,0.2168,0.235,0.2067,0.212,2198407.0
YMT,2026-04-15,0.207,0.2145,0.193,0.2034,1837704.0
YMT,2026-04-16,0.2045,0.2172,0.2045,0.2094,594612.0
NDLS,2026-02-10,4.424,4.424,4.0728,4.0808,47582.5
NDLS,2026-02-11,4.16,4.16,3.864,3.888,46829.0
NDLS,2026-02-12,4.0016,4.3992,3.76,4.0,42159.5
NDLS,2026-02-13,3.912,4.088,3.8528,3.936,33813.75
NDLS,2026-02-17,4.3992,4.4,3.8408,3.9608,28830.25
NDLS,2026-02-18,3.94,4.38,3.57,3.9,149847.0
NDLS,2026-02-19,3.93,4.56,3.8,4.52,111258.0
NDLS,2026-02-20,4.41,5.44,4.31,5.24,109276.0
NDLS,2026-02-23,5.19,5.64,5.02,5.17,109714.0
NDLS,2026-02-24,5.2,5.77,5.19,5.34,55237.0
NDLS,2026-02-25,5.41,5.76,5.41,5.45,43858.0
NDLS,2026-02-26,5.38,5.65,5.26,5.58,36682.0
NDLS,2026-02-27,5.45,5.94,5.45,5.87,52856.0
NDLS,2026-03-02,5.71,6.4,5.66,6.28,66533.0
NDLS,2026-03-03,6.28,6.39,5.96,6.28,74080.0
NDLS,2026-03-04,6.29,7.09,6.28,6.63,79662.0
NDLS,2026-03-05,6.54,6.68,5.87,5.89,28219.0
NDLS,2026-03-06,5.86,6.16,5.79,5.99,23070.0
NDLS,2026-03-09,5.89,6.09,5.7,6.0,24047.0
NDLS,2026-03-10,5.96,6.5,5.89,6.0,31074.0
NDLS,2026-03-11,6.01,6.15,5.93,6.02,34371.0
NDLS,2026-03-12,6.0,6.27,6.0,6.01,17505.0
NDLS,2026-03-13,6.29,6.3,6.1,6.11,13301.0
NDLS,2026-03-16,6.16,6.58,6.1,6.27,29686.0
NDLS,2026-03-17,6.27,6.8,6.24,6.65,43643.0
NDLS,2026-03-18,6.57,6.82,6.5,6.69,31167.0
NDLS,2026-03-19,6.57,6.79,6.45,6.63,31390.0
NDLS,2026-03-20,6.58,6.73,6.14,6.14,38624.0
NDLS,2026-03-23,6.27,6.51,6.23,6.29,6835.0
NDLS,2026-03-24,6.52,6.87,6.35,6.55,32057.0
NDLS,2026-03-25,6.55,6.83,6.0,6.06,57704.0
NDLS,2026-03-26,7.5,9.95,7.44,9.43,1410371.0
NDLS,2026-03-27,9.41,9.81,8.55,9.2,163014.0
NDLS,2026-03-30,9.2,9.58,8.41,8.61,83968.0
NDLS,2026-03-31,8.61,8.75,8.32,8.55,36123.0
NDLS,2026-04-01,8.66,9.35,8.42,8.85,85893.0
NDLS,2026-04-02,8.65,8.65,8.26,8.53,83122.0
NDLS,2026-04-06,8.55,8.59,8.19,8.3,52159.0
NDLS,2026-04-07,8.15,8.25,7.81,8.03,23563.0
NDLS,2026-04-08,8.21,8.56,7.9,8.11,29896.0
NDLS,2026-04-09,8.1,8.3,7.98,8.24,22080.0
NDLS,2026-04-10,8.24,8.24,7.89,8.1,58405.0
NDLS,2026-04-13,8.08,8.45,8.03,8.39,18871.0
NDLS,2026-04-14,8.38,8.71,8.2,8.41,27022.0
NDLS,2026-04-15,8.4,8.7,8.25,8.52,31080.0
NDLS,2026-04-16,8.54,8.56,8.38,8.49,20966.0
SNAL,2026-02-11,0.66,0.6802,0.6201,0.6225,15027.0
SNAL,2026-02-12,0.6256,0.6256,0.58,0.581,30363.0
SNAL,2026-02-13,0.595,0.6074,0.5851,0.5912,14126.0
SNAL,2026-02-17,0.58,0.605,0.576,0.5993,18942.0
SNAL,2026-02-18,0.62,0.62,0.61,0.615,6052.0
SNAL,2026-02-19,0.585,0.6348,0.585,0.6026,14245.0
SNAL,2026-02-20,0.62,0.6607,0.6071,0.64,19234.0
SNAL,2026-02-23,0.62,0.6799,0.62,0.6397,9093.0
SNAL,2026-02-24,0.698,0.71,0.6602,0.675,36580.0
SNAL,2026-02-25,0.6899,0.7,0.651,0.651,6353.0
SNAL,2026-02-26,0.65,0.66,0.65,0.66,1463.0
SNAL,2026-02-27,0.65,0.6891,0.64,0.651,8266.0
SNAL,2026-03-02,0.659,0.69,0.6501,0.6501,19141.0
SNAL,2026-03-03,0.67,0.6775,0.6501,0.66,5515.0
SNAL,2026-03-04,0.67,0.67,0.6505,0.6692,4038.0
SNAL,2026-03-05,0.66,0.66,0.65,0.66,6723.0
SNAL,2026-03-06,0.67,0.74,0.6501,0.674,85604.0
SNAL,2026-03-09,0.682,0.69,0.6501,0.6575,56607.0
SNAL,2026-03-10,0.65,0.6899,0.6411,0.65,30139.0
SNAL,2026-03-11,0.67,0.6866,0.632,0.632,27383.0
SNAL,2026-03-12,0.65,0.6691,0.62,0.631,11213.0
SNAL,2026-03-13,0.6113,0.6599,0.6077,0.6103,8582.0
SNAL,2026-03-16,0.585,0.6082,0.5618,0.563,26047.0
SNAL,2026-03-17,0.58,0.63,0.5763,0.6141,31939.0
SNAL,2026-03-18,0.63,0.64,0.61,0.6123,3542.0
SNAL,2026-03-19,0.65,0.65,0.5974,0.6244,12882.0
SNAL,2026-03-20,0.59,0.6199,0.53,0.5304,28193.0
SNAL,2026-03-23,0.542,0.5599,0.536,0.555,4457.0
SNAL,2026-03-24,0.5467,0.5746,0.5403,0.56,13383.0
SNAL,2026-03-25,0.5601,0.5741,0.56,0.56,2499.0
SNAL,2026-03-26,0.598,0.6099,0.5002,0.5537,49633.0
SNAL,2026-03-27,0.56,0.56,0.5114,0.528,4041.0
SNAL,2026-03-30,0.5599,0.5599,0.512,0.522,6065.0
SNAL,2026-03-31,0.5162,0.54,0.51,0.511,6021.0
SNAL,2026-04-01,0.5101,0.5107,0.4807,0.5021,37002.0
SNAL,2026-04-02,0.505,0.51,0.482,0.51,9218.0
SNAL,2026-04-06,0.5499,0.5499,0.49,0.525,2554.0
SNAL,2026-04-07,0.535,0.5545,0.5332,0.5498,7189.0
SNAL,2026-04-08,0.535,0.548,0.5002,0.5002,12307.0
SNAL,2026-04-09,0.5188,0.5188,0.3394,0.4347,75719.0
SNAL,2026-04-10,0.429,0.4391,0.376,0.397,66663.0
SNAL,2026-04-13,0.4,0.401,0.363,0.377,170907.0
SNAL,2026-04-14,0.7703,2.16,0.7508,1.7,607399314.0
SNAL,2026-04-15,0.86,1.22,0.82,0.8701,35531747.0
SNAL,2026-04-16,0.8428,0.8812,0.762,0.7754,5210977.0
SST,2026-02-11,3.67,3.7,3.46,3.46,4351.0
SST,2026-02-12,3.51,3.51,3.26,3.26,3018.0
SST,2026-02-13,3.4,3.5,3.26,3.32,4438.0
SST,2026-02-17,3.29,3.37,3.19,3.19,4061.0
SST,2026-02-18,3.24,3.41,3.11,3.37,19531.0
SST,2026-02-19,3.34,3.49,3.34,3.34,3111.0
SST,2026-02-20,3.25,3.52,3.23,3.51,3211.0
SST,2026-02-23,3.57,3.57,3.3,3.3,4859.0
SST,2026-02-24,3.31,3.34,3.21,3.28,2285.0
SST,2026-02-25,3.37,3.5,3.16,3.21,6367.0
SST,2026-02-26,3.22,3.37,3.22,3.35,4699.0
SST,2026-02-27,3.44,3.51,3.18,3.31,8124.0
SST,2026-03-02,3.33,3.54,2.95,3.22,9334.0
SST,2026-03-03,3.05,3.12,3.02,3.12,1207.0
SST,2026-03-04,3.13,3.25,3.01,3.08,9687.0
SST,2026-03-05,3.16,3.2,2.89,3.19,15226.0
SST,2026-03-06,3.13,3.13,2.82,3.07,18552.0
SST,2026-03-09,2.95,2.95,2.8,2.9,12268.0
SST,2026-03-10,2.91,2.91,2.63,2.8,15397.0
SST,2026-03-11,2.82,2.82,2.53,2.53,10738.0
SST,2026-03-12,2.42,2.57,1.95,2.1,74714.0
SST,2026-03-13,2.28,2.4,1.8,2.01,50029.0
SST,2026-03-16,2.01,2.01,1.7491,1.84,70271.0
SST,2026-03-17,1.8,1.93,1.6015,1.72,22180.0
SST,2026-03-18,1.66,1.81,1.66,1.7,14521.0
SST,2026-03-19,1.7,1.735,1.48,1.51,19652.0
SST,2026-03-20,1.7,1.8599,1.52,1.73,83288.0
SST,2026-03-23,1.82,1.85,1.49,1.6,100365.0
SST,2026-03-24,1.58,1.66,1.395,1.42,47674.0
SST,2026-03-25,1.5,1.63,1.48,1.5,39390.0
SST,2026-03-26,1.46,1.5795,1.35,1.37,38143.0
SST,2026-03-27,1.41,4.75,1.41,3.32,80757303.0
SST,2026-03-30,3.18,4.47,3.0,3.14,12644475.0
SST,2026-03-31,4.04,4.17,2.79,3.02,3573154.0
SST,2026-04-01,3.19,5.8,3.12,5.22,14688221.0
SST,2026-04-02,4.35,5.6,3.4537,3.57,2226961.0
SST,2026-04-06,3.4,4.1799,3.36,3.7,1187116.0
SST,2026-04-07,3.69,3.8984,3.4201,3.51,477814.0
SST,2026-04-08,3.56,3.6485,2.8,3.04,581252.0
SST,2026-04-09,3.07,3.07,2.395,2.5,621506.0
SST,2026-04-10,2.64,3.05,2.4501,2.56,719194.0
SST,2026-04-13,2.51,2.6,2.22,2.41,563720.0
SST,2026-04-14,2.41,2.4428,2.0501,2.26,315935.0
SST,2026-04-15,2.18,2.2599,2.01,2.11,266657.0
SST,2026-04-16,2.1,2.458,2.1,2.19,389084.0
RBNE,2026-02-11,4.12,4.26,3.96,4.09,213905.0
RBNE,2026-02-12,4.05,4.07,3.67,3.8,120864.0
RBNE,2026-02-13,3.74,4.2,3.68,4.1,204672.0
RBNE,2026-02-17,3.79,4.01,3.6,3.84,292677.0
RBNE,2026-02-18,4.13,4.75,4.1,4.25,749567.0
RBNE,2026-02-19,4.8,5.29,3.9,4.27,1834499.0
RBNE,2026-02-20,4.15,4.3,3.91,4.12,539328.0
RBNE,2026-02-23,4.12,4.28,3.93,3.97,392391.0
RBNE,2026-02-24,4.01,4.14,3.73,4.0,409574.0
RBNE,2026-02-25,3.98,4.05,3.8,3.98,176390.0
RBNE,2026-02-26,3.99,4.41,3.81,3.87,950454.0
RBNE,2026-02-27,4.16,4.2,3.91,4.05,1468261.0
RBNE,2026-03-02,4.61,4.71,2.92,3.58,6780490.0
RBNE,2026-03-03,3.39,3.4,2.68,2.69,2809870.0
RBNE,2026-03-04,2.7,2.73,2.36,2.59,1778813.0
RBNE,2026-03-05,2.48,3.37,2.47,2.91,3854280.0
RBNE,2026-03-06,2.95,3.11,2.54,2.59,1870516.0
RBNE,2026-03-09,2.57,2.63,2.11,2.27,1281041.0
RBNE,2026-03-10,2.22,2.23,1.61,1.98,1905262.0
RBNE,2026-03-11,1.92,1.945,1.7,1.81,1104580.0
RBNE,2026-03-12,2.14,2.15,1.72,1.78,3530429.0
RBNE,2026-03-13,1.77,1.78,1.49,1.5,1391003.0
RBNE,2026-03-16,1.43,1.5894,1.4201,1.51,512000.0
RBNE,2026-03-17,1.48,1.54,1.41,1.45,460469.0
RBNE,2026-03-18,1.45,1.545,1.31,1.36,977723.0
RBNE,2026-03-19,1.35,1.35,1.2286,1.32,710324.0
RBNE,2026-03-20,1.28,1.3,1.17,1.19,798098.0
RBNE,2026-03-23,1.16,1.17,1.05,1.1,749922.0
RBNE,2026-03-24,1.53,2.52,1.32,2.11,168656718.0
RBNE,2026-03-25,1.98,2.38,1.7,2.32,13380798.0
RBNE,2026-03-26,2.54,2.8,2.07,2.12,13407623.0
RBNE,2026-03-27,2.62,2.73,2.41,2.47,7719522.0
RBNE,2026-03-30,2.6,2.97,2.435,2.53,5373550.0
RBNE,2026-03-31,2.47,2.5,2.16,2.45,1876354.0
RBNE,2026-04-01,2.23,2.29,2.03,2.09,1497322.0
RBNE,2026-04-02,2.34,2.45,2.09,2.15,1960619.0
RBNE,2026-04-06,2.1,2.21,2.06,2.11,707624.0
RBNE,2026-04-07,2.11,2.305,2.08,2.25,1604183.0
RBNE,2026-04-08,2.06,2.19,2.05,2.1,705362.0
RBNE,2026-04-09,2.09,2.13,1.955,2.0,772989.0
RBNE,2026-04-10,2.01,2.0258,1.6301,1.68,1178096.0
RBNE,2026-04-13,1.88,1.95,1.78,1.83,612111.0
RBNE,2026-04-14,1.82,1.83,1.76,1.79,334870.0
RBNE,2026-04-15,1.8,1.92,1.74,1.9,286073.0
RBNE,2026-04-16,1.91,1.97,1.88,1.9399,246877.0
MNTS,2026-02-11,5.23,5.94,4.95,5.46,649188.0
MNTS,2026-02-12,5.55,5.8,5.21,5.42,518048.0
MNTS,2026-02-13,5.39,6.14,5.3,5.71,404915.0
MNTS,2026-02-17,5.74,5.86,5.21,5.36,397965.0
MNTS,2026-02-18,5.25,5.79,5.21,5.51,204376.0
MNTS,2026-02-19,5.4,5.48,5.24,5.28,148439.0
MNTS,2026-02-20,5.25,5.54,4.85,4.97,226116.0
MNTS,2026-02-23,4.87,5.04,4.84,4.92,220239.0
MNTS,2026-02-24,4.86,4.96,4.7,4.82,174645.0
MNTS,2026-02-25,4.9,5.03,4.71,4.85,217780.0
MNTS,2026-02-26,4.92,5.09,4.65,4.76,277731.0
MNTS,2026-02-27,4.65,4.65,4.27,4.5,286164.0
MNTS,2026-03-02,4.26,4.57,4.1,4.14,273709.0
MNTS,2026-03-03,4.0,4.41,3.92,4.34,225583.0
MNTS,2026-03-04,4.28,4.59,4.18,4.57,183651.0
MNTS,2026-03-05,4.53,4.59,4.11,4.32,207982.0
MNTS,2026-03-06,4.16,4.34,4.08,4.14,72115.0
MNTS,2026-03-09,4.01,4.12,3.82,4.12,178872.0
MNTS,2026-03-10,4.15,4.23,3.99,4.05,152155.0
MNTS,2026-03-11,3.93,4.11,3.83,3.99,124379.0
MNTS,2026-03-12,3.89,4.0,3.81,3.92,111506.0
MNTS,2026-03-13,3.92,4.08,3.89,4.06,113490.0
MNTS,2026-03-16,4.05,4.39,4.03,4.39,188379.0
MNTS,2026-03-17,4.4,4.59,4.15,4.59,263377.0
MNTS,2026-03-18,4.63,4.74,4.12,4.24,467206.0
MNTS,2026-03-19,4.0,4.23,3.92,4.15,224857.0
MNTS,2026-03-20,4.23,4.35,3.99,4.28,309351.0
MNTS,2026-03-23,4.22,4.35,4.06,4.22,316119.0
MNTS,2026-03-24,4.17,5.17,4.12,4.43,1445846.0
MNTS,2026-03-25,4.58,5.15,4.25,4.26,1898900.0
MNTS,2026-03-26,4.17,4.36,3.93,4.03,594735.0
MNTS,2026-03-27,4.03,4.04,3.7,3.88,387927.0
MNTS,2026-03-30,4.23,4.69,3.38,3.77,1477102.0
MNTS,2026-03-31,3.75,3.88,3.46,3.68,496614.0
MNTS,2026-04-01,3.68,3.91,3.55,3.73,392367.0
MNTS,2026-04-02,3.6,3.61,3.16,3.28,1521964.0
MNTS,2026-04-06,3.3,4.15,3.27,3.51,2878350.0
MNTS,2026-04-07,3.34,3.39,3.11,3.23,988438.0
MNTS,2026-04-08,3.47,3.73,3.24,3.64,1098961.0
MNTS,2026-04-09,3.55,3.56,3.36,3.38,379738.0
MNTS,2026-04-10,3.4,4.07,3.39,3.48,1900858.0
MNTS,2026-04-13,3.65,5.17,3.65,4.92,8616403.0
MNTS,2026-04-14,5.15,5.95,4.51,4.96,6338407.0
MNTS,2026-04-15,5.42,7.47,5.42,6.91,13812291.0
MNTS,2026-04-16,6.41,6.45,5.81,5.89,1905701.0
MKDW,2026-02-11,1.92,2.1,1.9,2.01,45350.0
MKDW,2026-02-12,2.05,2.2,2.01,2.07,25540.0
MKDW,2026-02-13,2.03,2.25,2.0,2.13,17604.0
MKDW,2026-02-17,2.02,2.0791,1.95,2.01,38905.0
MKDW,2026-02-18,2.0163,2.12,2.0103,2.1,14497.0
MKDW,2026-02-19,2.11,2.145,2.04,2.14,12154.0
MKDW,2026-02-20,2.13,2.2,2.1005,2.2,6074.0
MKDW,2026-02-23,2.2301,2.39,2.22,2.35,43771.0
MKDW,2026-02-24,2.31,2.37,2.26,2.35,4830.0
MKDW,2026-02-25,2.4,2.795,2.4,2.71,64192.0
MKDW,2026-02-26,2.59,2.59,2.45,2.49,4696.0
MKDW,2026-02-27,2.55,2.55,2.36,2.4,15528.0
MKDW,2026-03-02,2.4,3.25,2.32,2.69,308991.0
MKDW,2026-03-03,3.0,3.25,2.0,2.445,206610.0
MKDW,2026-03-04,2.41,2.61,2.195,2.54,36674.0
MKDW,2026-03-05,2.46,2.53,2.362,2.37,7135.0
MKDW,2026-03-06,2.39,2.49,2.1,2.34,14745.0
MKDW,2026-03-09,2.35,2.35,2.07,2.07,3663.0
MKDW,2026-03-10,2.1,2.34,2.06,2.31,17647.0
MKDW,2026-03-11,2.33,2.44,2.27,2.38,7898.0
MKDW,2026-03-12,2.45,2.45,2.36,2.38,1800.0
MKDW,2026-03-13,2.39,2.45,2.17,2.17,1034.0
MKDW,2026-03-16,2.19,2.27,2.15,2.27,1700.0
MKDW,2026-03-17,2.283,2.445,2.24,2.37,1848.0
MKDW,2026-03-18,2.2775,2.2832,2.2,2.22,2072.0
MKDW,2026-03-19,2.27,2.33,2.01,2.14,950.0
MKDW,2026-03-20,2.16,2.2,2.14,2.19,966.0
MKDW,2026-03-23,2.171,2.25,2.17,2.23,2035.0
MKDW,2026-03-24,2.24,3.58,2.2,3.07,3796187.0
MKDW,2026-03-25,3.27,5.53,3.25,5.23,1811601.0
MKDW,2026-03-26,5.25,7.8,5.0,7.8,719761.0
MKDW,2026-03-27,7.47,7.8,4.0,4.81,289104.0
MKDW,2026-03-30,5.5,9.0,5.5,6.35,667367.0
MKDW,2026-03-31,6.06,7.15,5.66,6.18,103087.0
MKDW,2026-04-01,6.21,7.09,6.21,7.01,84814.0
MKDW,2026-04-02,7.27,7.6099,6.6706,6.99,30092.0
MKDW,2026-04-06,6.85,7.195,6.62,6.8,19648.0
MKDW,2026-04-07,6.72,7.21,6.62,6.95,22083.0
MKDW,2026-04-08,7.02,7.2,6.81,6.85,13319.0
MKDW,2026-04-09,7.0,7.1,6.902,7.08,12642.0
MKDW,2026-04-10,7.18,8.15,7.052,8.1,52337.0
MKDW,2026-04-13,8.08,8.81,8.08,8.45,34704.0
MKDW,2026-04-14,8.44,8.73,7.2396,7.42,27337.0
MKDW,2026-04-15,7.6,8.65,7.45,8.49,42271.0
MKDW,2026-04-16,8.35,8.52,8.23,8.34,14052.0
ROLR,2026-02-11,5.11,5.11,4.26,4.36,284713.0
ROLR,2026-02-12,4.26,4.36,3.85,4.0,392158.0
ROLR,2026-02-13,4.0,4.42,3.87,4.03,220049.0
ROLR,2026-02-17,4.0,4.27,3.8017,4.03,151839.0
ROLR,2026-02-18,4.03,4.83,3.9116,4.49,309501.0
ROLR,2026-02-19,4.43,4.98,4.38,4.9,202589.0
ROLR,2026-02-20,4.94,4.9799,4.6,4.6,169731.0
ROLR,2026-02-23,4.48,4.5,4.16,4.25,88299.0
ROLR,2026-02-24,4.2,4.4,4.05,4.21,133526.0
ROLR,2026-02-25,4.21,4.4,4.155,4.38,79002.0
ROLR,2026-02-26,4.34,4.6,4.2201,4.54,78138.0
ROLR,2026-02-27,4.49,4.5632,4.2101,4.37,143356.0
ROLR,2026-03-02,4.15,4.37,4.02,4.23,101307.0
ROLR,2026-03-03,4.03,4.0999,3.74,3.98,156839.0
ROLR,2026-03-04,3.94,4.355,3.9,4.26,97394.0
ROLR,2026-03-05,4.23,4.54,4.17,4.28,80231.0
ROLR,2026-03-06,4.23,4.7297,4.1801,4.35,109094.0
ROLR,2026-03-09,4.49,4.63,4.1,4.49,62271.0
ROLR,2026-03-10,4.59,4.9766,4.26,4.29,225091.0
ROLR,2026-03-11,4.05,4.1864,3.78,4.0,226944.0
ROLR,2026-03-12,4.02,4.0301,3.86,3.93,60946.0
ROLR,2026-03-13,3.98,3.98,3.78,3.81,58298.0
ROLR,2026-03-16,3.99,3.99,3.76,3.84,69573.0
ROLR,2026-03-17,3.85,4.5,3.85,4.3,126138.0
ROLR,2026-03-18,4.0,4.26,3.97,4.06,63610.0
ROLR,2026-03-19,4.01,4.0862,3.85,3.93,55401.0
ROLR,2026-03-20,3.93,3.98,3.75,3.9,104261.0
ROLR,2026-03-23,3.88,3.99,3.8006,3.84,30120.0
ROLR,2026-03-24,3.83,3.9899,3.765,3.79,55153.0
ROLR,2026-03-25,3.89,3.89,3.6401,3.66,59926.0
